,date,Username,text,Tweet Link,Retweets,Likes,TweetImageUrl,Image,clean_text,accounts_mentioned,hashtags
2585,2014-11-20 09:08:00,https://twitter.com/BarackObama,Tonight the President will address the nation on the steps he's taking to fix our broken immigration system. #ImmigrationAction,https://twitter.com/BarackObama/status/535479900535136257,1343,1697,,,Tonight the President will address the nation on the steps he's taking to fix our broken immigration system.,[],['ImmigrationAction']
2584,2014-11-20 10:10:00,https://twitter.com/BarackObama,A very happy birthday to the @VP.pic.twitter.com/rS2606MgKy,https://twitter.com/BarackObama/status/535495291990859777,1868,3963,https://pbs.twimg.com/media/B252IVRCIAA98j2.jpg,,A very happy birthday to the .pic.twitter.com/rS2606MgKy,['VP'],[]
2583,2014-11-20 11:34:00,https://twitter.com/BarackObama,A better immigration system will strengthen our economy and our families—stand up for #ImmigrationAction: http://ofa.bo/i1g9 ,https://twitter.com/BarackObama/status/535516479433625600,1247,1641,,,A better immigration system will strengthen our economy and our families—stand up for :,[],['ImmigrationAction']
2582,2014-11-20 13:06:00,https://twitter.com/BarackObama,Tonight the President will announce the actions he's taking to fix our broken immigration system. Tune in at 8 pm ET: http://ofa.bo/p1mb ,https://twitter.com/BarackObama/status/535539579520942080,946,1128,,,Tonight the President will announce the actions he's taking to fix our broken immigration system. Tune in at 8 pm ET:,[],[]
2581,2014-11-20 13:57:00,https://twitter.com/BarackObama,Ready for #ImmigrationAction.pic.twitter.com/zCMOTGRLsJ,https://twitter.com/BarackObama/status/535552500829409280,1764,2248,https://pbs.twimg.com/media/B26qKURCYAA9vyn.png,,Ready for .pic.twitter.com/zCMOTGRLsJ,[],['ImmigrationAction']
2580,2014-11-20 14:57:00,https://twitter.com/BarackObama,Everyone agrees our immigration system is broken and Congress has stalled on reform. That's why the President is taking #ImmigrationAction.,https://twitter.com/BarackObama/status/535567712307511296,1697,2335,,,Everyone agrees our immigration system is broken and Congress has stalled on reform. That's why the President is taking .,[],['ImmigrationAction']
2579,2014-11-20 16:16:00,https://twitter.com/BarackObama,Watch at 8 p.m. ET: President Obama is laying out common-sense steps forward on immigration: http://ofa.bo/a1gQ  #ImmigrationAction,https://twitter.com/BarackObama/status/535587577152417792,2425,1725,,,Watch at 8 p.m. ET: President Obama is laying out common-sense steps forward on immigration:,[],['ImmigrationAction']
2578,2014-11-20 17:02:00,https://twitter.com/BarackObama,LIVE: The President is addressing the nation about actions he's taking to help fix our immigration system. http://ofa.bo/f1gF ,https://twitter.com/BarackObama/status/535599034007048192,872,1104,,,LIVE: The President is addressing the nation about actions he's taking to help fix our immigration system.,[],[]
2577,2014-11-20 17:04:00,https://twitter.com/BarackObama,Today our immigration system is broken and everybody knows it. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535599658647953408,2234,2466,,,Today our immigration system is broken and everybody knows it. —President Obama,[],['ImmigrationAction']
2576,2014-11-20 17:10:00,https://twitter.com/BarackObama,Most of these immigrants have been here a long time. They work hard often in tough low-paying jobs. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535601213480660992,6599,5728,,,Most of these immigrants have been here a long time. They work hard often in tough low-paying jobs. —President Obama,[],['ImmigrationAction']
2575,2014-11-20 17:13:00,https://twitter.com/BarackObama,What I’m describing is accountability—a common-sense middle-ground approach. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535601768991035392,3462,2058,,,What I’m describing is accountability—a common-sense middle-ground approach. —President Obama,[],['ImmigrationAction']
2574,2014-11-20 17:15:00,https://twitter.com/BarackObama,If you meet the criteria you can come out of the shadows and get right with the law. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535602308911235073,2451,2827,,,If you meet the criteria you can come out of the shadows and get right with the law. —President Obama,[],['ImmigrationAction']
2573,2014-11-20 17:17:00,https://twitter.com/BarackObama,Our history and the facts show that immigrants are a net plus for our economy and our society. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535602880410320896,4113,3817,,,Our history and the facts show that immigrants are a net plus for our economy and our society. —President Obama,[],['ImmigrationAction']
2572,2014-11-20 17:19:00,https://twitter.com/BarackObama,It’s about who we are as a country and who we want to be for future generations. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535603411568586752,3792,3943,,,It’s about who we are as a country and who we want to be for future generations. —President Obama,[],['ImmigrationAction']
2571,2014-11-20 17:24:00,https://twitter.com/BarackObama,My fellow Americans we are and always will be a nation of immigrants. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535604609721835520,11823,11144,,,My fellow Americans we are and always will be a nation of immigrants. —President Obama,[],['ImmigrationAction']
2570,2014-11-20 17:28:00,https://twitter.com/BarackObama,To those members of Congress who question my authority to make our immigration system work better … Pass a bill. —President Obama,https://twitter.com/BarackObama/status/535605535077593088,8442,8678,,,To those members of Congress who question my authority to make our immigration system work better … Pass a bill. —President Obama,[],[]
2569,2014-11-20 18:08:00,https://twitter.com/BarackObama,The President is taking action to help fix our immigration system—now Congress must do its part. #ImmigrationActionpic.twitter.com/c8dop8kh0j,https://twitter.com/BarackObama/status/535615602618929153,3232,4329,https://pbs.twimg.com/media/B27jjVMCcAAzGAN.png,,The President is taking action to help fix our immigration system—now Congress must do its part. .twitter.com/c8dop8kh0j,[],['ImmigrationActionpic']
2568,2014-11-20 19:00:00,https://twitter.com/BarackObama,Add your name if you believe it's time for action to help fix our broken immigration system: http://ofa.bo/a1gE  #ImmigrationAction,https://twitter.com/BarackObama/status/535628857374556160,1870,2977,,,Add your name if you believe it's time for action to help fix our broken immigration system:,[],['ImmigrationAction']
2567,2014-11-21 08:26:00,https://twitter.com/BarackObama,The President is taking steps to fix our broken immigration system—stand up to those who want to block progress: http://ofa.bo/e1fW ,https://twitter.com/BarackObama/status/535831510754926593,910,1501,,,The President is taking steps to fix our broken immigration system—stand up to those who want to block progress:,[],[]
2566,2014-11-21 09:50:00,https://twitter.com/BarackObama,Retweet if you think President Obama did the right thing by taking action to help fix our broken immigration system. #ImmigrationAction,https://twitter.com/BarackObama/status/535852802417774592,11079,4498,,,Retweet if you think President Obama did the right thing by taking action to help fix our broken immigration system.,[],['ImmigrationAction']
2565,2014-11-21 11:09:00,https://twitter.com/BarackObama,The #ImmigrationAction President Obama is taking will grow the economy and reduce the deficit by $25 billion in 10 years.,https://twitter.com/BarackObama/status/535872666763137024,1042,1577,,,The President Obama is taking will grow the economy and reduce the deficit by $25 billion in 10 years.,[],['ImmigrationAction']
2564,2014-11-21 12:13:00,https://twitter.com/BarackObama,President Obama will speak about the steps he's taking on immigration at 3:55 p.m. ET. Tune in: http://ofa.bo/a1hI  #ImmigrationAction,https://twitter.com/BarackObama/status/535888774299791360,466,795,,,President Obama will speak about the steps he's taking on immigration at 3:55 p.m. ET. Tune in:,[],['ImmigrationAction']
2563,2014-11-21 12:51:00,https://twitter.com/BarackObama,LIVE: President Obama is at Del Sol High School in Las Vegas discussing his #ImmigrationAction. Watch here: http://ofa.bo/a1hJ ,https://twitter.com/BarackObama/status/535898294883323904,1533,717,,,LIVE: President Obama is at Del Sol High School in Las Vegas discussing his . Watch here:,[],['ImmigrationAction']
2562,2014-11-21 12:58:00,https://twitter.com/BarackObama,Our immigration system has been broken for a very long time and everyone knows it. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535900179543506944,859,1352,,,Our immigration system has been broken for a very long time and everyone knows it. —President Obama,[],['ImmigrationAction']
2561,2014-11-21 13:06:00,https://twitter.com/BarackObama,“We're not giving up. We're going to keep working with members of Congress to make reform a reality.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535902125654417408,711,1193,,,“We're not giving up. We're going to keep working with members of Congress to make reform a reality.” —President Obama,[],['ImmigrationAction']
2560,2014-11-21 13:09:00,https://twitter.com/BarackObama,“I wasn't going to sit idly by and not do at least what I was authorized to do.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535902722000564224,769,1473,,,“I wasn't going to sit idly by and not do at least what I was authorized to do.” —President Obama,[],['ImmigrationAction']
2559,2014-11-21 13:11:00,https://twitter.com/BarackObama,We’ll keep focusing enforcement resources on actual threats to our security. But that means felons not families. —President Obama,https://twitter.com/BarackObama/status/535903414366916608,717,1253,,,We’ll keep focusing enforcement resources on actual threats to our security. But that means felons not families. —President Obama,[],[]
2558,2014-11-21 13:14:00,https://twitter.com/BarackObama,Not everybody will qualify under this provision—that's the truth. That's why we're still going to have to pass a bill. —President Obama,https://twitter.com/BarackObama/status/535904011375759360,594,1101,,,Not everybody will qualify under this provision—that's the truth. That's why we're still going to have to pass a bill. —President Obama,[],[]
2557,2014-11-21 13:16:00,https://twitter.com/BarackObama,“This is not just a Latino issue. This is an American issue.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535904556291338240,1354,2036,,,“This is not just a Latino issue. This is an American issue.” —President Obama,[],['ImmigrationAction']
2556,2014-11-21 13:19:00,https://twitter.com/BarackObama,“I know some critics call this action 'amnesty.' It's not amnesty. Amnesty is what we have now.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535905284275712000,733,1221,,,“I know some critics call this action 'amnesty.' It's not amnesty. Amnesty is what we have now.” —President Obama,[],['ImmigrationAction']
2555,2014-11-21 13:22:00,https://twitter.com/BarackObama,“When members of Congress question my authority to take action I have a simple answer: Pass a bill.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535906079297662976,1888,2480,,,“When members of Congress question my authority to take action I have a simple answer: Pass a bill.” —President Obama,[],['ImmigrationAction']
2554,2014-11-21 13:24:00,https://twitter.com/BarackObama,The day I sign that bill into law then the actions I've taken will no longer be necessary. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535906655326576640,749,1360,,,The day I sign that bill into law then the actions I've taken will no longer be necessary. —President Obama,[],['ImmigrationAction']
2553,2014-11-21 13:26:00,https://twitter.com/BarackObama,“We're a nation that gives people a chance to take responsibility—and make amends.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535907228117528576,921,1635,,,“We're a nation that gives people a chance to take responsibility—and make amends.” —President Obama,[],['ImmigrationAction']
2552,2014-11-21 13:29:00,https://twitter.com/BarackObama,“We're a nation that values families and we should work together to keep them together.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535907972791033856,1344,2129,,,“We're a nation that values families and we should work together to keep them together.” —President Obama,[],['ImmigrationAction']
2551,2014-11-21 13:32:00,https://twitter.com/BarackObama,“Generations of immigrants have made this country what it is. It's what makes us special.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535908565949493248,2508,3197,,,“Generations of immigrants have made this country what it is. It's what makes us special.” —President Obama,[],['ImmigrationAction']
2550,2014-11-21 13:35:00,https://twitter.com/BarackObama,“We didn’t raise the Statue of Liberty with her back to the world—we did it with her light shining.” —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/535909454378573824,2643,3778,,,“We didn’t raise the Statue of Liberty with her back to the world—we did it with her light shining.” —President Obama,[],['ImmigrationAction']
2549,2014-11-22 07:18:00,https://twitter.com/BarackObama,Watch the weekly address: The President discusses his plan to fix our broken immigration system. http://ofa.bo/g1g7  #ImmigrationAction,https://twitter.com/BarackObama/status/536177020091523073,585,1106,,,Watch the weekly address: The President discusses his plan to fix our broken immigration system.,[],['ImmigrationAction']
2548,2014-11-22 11:00:00,https://twitter.com/BarackObama,FACT: President Obama's #ImmigrationAction will boost the U.S. GDP by tens of billions of dollars.,https://twitter.com/BarackObama/status/536232758201561088,1185,1918,,,FACT: President Obama's will boost the U.S. GDP by tens of billions of dollars.,[],['ImmigrationAction']
2547,2014-11-22 12:35:00,https://twitter.com/BarackObama,The President sent a message to OFA supporters about why he's taking #ImmigrationAction: http://ofa.bo/e1gz ,https://twitter.com/BarackObama/status/536256677121884160,435,961,,,The President sent a message to OFA supporters about why he's taking :,[],['ImmigrationAction']
2546,2014-11-22 14:30:00,https://twitter.com/BarackObama,We are a nation of immigrants. It has always given America a big advantage over other nations. —President Obamahttp://ofa.bo/d1ef ,https://twitter.com/BarackObama/status/536285496021106690,2162,2983,,,We are a nation of immigrants. It has always given America a big advantage over other nations. —President Obama,[],[]
2545,2014-11-24 09:30:00,https://twitter.com/BarackObama,Let your voice be heard: Stand with the President's #ImmigrationAction. http://ofa.bo/e1iG ,https://twitter.com/BarackObama/status/536934944920985600,598,1161,,,Let your voice be heard: Stand with the President's .,[],['ImmigrationAction']
2544,2014-11-24 10:54:00,https://twitter.com/BarackObama,FACT: Thanks to #ImmigrationAction the economy will grow and average wages will go up for both U.S. born and immigrant workers.,https://twitter.com/BarackObama/status/536956062406946816,1008,1617,,,FACT: Thanks to the economy will grow and average wages will go up for both U.S. born and immigrant workers.,[],['ImmigrationAction']
2543,2014-11-24 12:36:00,https://twitter.com/BarackObama,Add your name: Support the President's action on immigration reform today. http://ofa.bo/f1k0  #ImmigrationAction,https://twitter.com/BarackObama/status/536981697682628608,675,1286,,,Add your name: Support the President's action on immigration reform today.,[],['ImmigrationAction']
2542,2014-11-24 19:09:00,https://twitter.com/BarackObama,Happening now: President Obama delivers a statement.http://ofa.bo/b1lb ,https://twitter.com/BarackObama/status/537080725015920640,1719,1757,,,Happening now: President Obama delivers a statement.,[],[]
2541,2014-11-25 13:36:00,https://twitter.com/BarackObama,President Obama is at the @CopernicusCtr in Chicago speaking about #ImmigrationAction at 5:35 p.m. ET. Tune in: http://ofa.bo/q1ks ,https://twitter.com/BarackObama/status/537359071532183552,338,680,,,President Obama is at the in Chicago speaking about at 5:35 p.m. ET. Tune in:,['CopernicusCtr'],['ImmigrationAction']
2540,2014-11-25 15:05:00,https://twitter.com/BarackObama,WATCH: The President is in Chicago speaking about how to help fix our broken immigration system. http://ofa.bo/p1qi  #ImmigrationAction,https://twitter.com/BarackObama/status/537381486299578368,365,650,,,WATCH: The President is in Chicago speaking about how to help fix our broken immigration system.,[],['ImmigrationAction']
2539,2014-11-25 15:11:00,https://twitter.com/BarackObama,It is good to be home. —President Obama in Chicago #ImmigrationAction,https://twitter.com/BarackObama/status/537382982944694272,543,1376,,,It is good to be home. —President Obama in Chicago,[],['ImmigrationAction']
2538,2014-11-25 15:23:00,https://twitter.com/BarackObama,Immigrants have made this City of Broad Shoulders their home. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/537386053766610945,521,912,,,Immigrants have made this City of Broad Shoulders their home. —President Obama,[],['ImmigrationAction']
2537,2014-11-25 15:27:00,https://twitter.com/BarackObama,Being a nation of immigrants gives us this huge entrepreneurial advantage over other nations. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/537387202854924288,753,1208,,,Being a nation of immigrants gives us this huge entrepreneurial advantage over other nations. —President Obama,[],['ImmigrationAction']
2536,2014-11-25 15:31:00,https://twitter.com/BarackObama,President Obama: I still believe the best way to solve this problem is by coming together to pass common-sense immigration reform.,https://twitter.com/BarackObama/status/537388136381153280,707,1265,,,President Obama: I still believe the best way to solve this problem is by coming together to pass common-sense immigration reform.,[],[]
2535,2014-11-25 15:36:00,https://twitter.com/BarackObama,The actions we're taking will grow the economy for everybody. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/537389512775565312,465,993,,,The actions we're taking will grow the economy for everybody. —President Obama,[],['ImmigrationAction']
2534,2014-11-25 15:39:00,https://twitter.com/BarackObama,When folks in Congress question my authority to take action I've got one answer: Pass a bill.—President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/537390114595278849,1275,2189,,,When folks in Congress question my authority to take action I've got one answer: Pass a bill.—President Obama,[],['ImmigrationAction']
2533,2014-11-25 15:42:00,https://twitter.com/BarackObama,I'm going to do what I can to make the system work better. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/537390821759148032,809,1693,,,I'm going to do what I can to make the system work better. —President Obama,[],['ImmigrationAction']
2532,2014-11-25 15:47:00,https://twitter.com/BarackObama,Americans are tired of gridlock. We're ready to move forward. —President Obama #ImmigrationAction,https://twitter.com/BarackObama/status/537392039755673601,742,1551,,,Americans are tired of gridlock. We're ready to move forward. —President Obama,[],['ImmigrationAction']
2531,2014-11-26 07:57:00,https://twitter.com/BarackObama,ICYMI: The President sent a message to OFA supporters about the importance of taking action on immigration reform.http://ofa.bo/f1lH ,https://twitter.com/BarackObama/status/537636266096222210,282,700,,,ICYMI: The President sent a message to OFA supporters about the importance of taking action on immigration reform.,[],[]
2530,2014-11-26 09:12:00,https://twitter.com/BarackObama,Get the tools needed to make a difference in your community––apply for the @OFA 2015 Spring Fellowship Program: http://ofa.bo/f1lV ,https://twitter.com/BarackObama/status/537655239407828992,322,663,,,Get the tools needed to make a difference in your community––apply for the 2015 Spring Fellowship Program:,['OFA'],[]
2529,2014-11-26 10:16:00,https://twitter.com/BarackObama,Don't miss the annual turkey pardoning at 2:15 p.m. ET: http://ofa.bo/q1lm ,https://twitter.com/BarackObama/status/537671131457941505,434,886,,,Don't miss the annual turkey pardoning at 2:15 p.m. ET:,[],[]
2528,2014-11-26 11:32:00,https://twitter.com/BarackObama,LIVE: President Obama is pardoning the National Thanksgiving Turkey. Tune in now: http://ofa.bo/e1jJ ,https://twitter.com/BarackObama/status/537690414539878403,431,913,,,LIVE: President Obama is pardoning the National Thanksgiving Turkey. Tune in now:,[],[]
2527,2014-11-27 07:17:00,https://twitter.com/BarackObama,From my family to yours happy Thanksgiving. —President Obamahttp://ofa.bo/c1io ,https://twitter.com/BarackObama/status/537988642137194497,1870,4286,,,From my family to yours happy Thanksgiving. —President Obama,[],[]
2526,2014-11-27 09:01:00,https://twitter.com/BarackObama,Thankful. #TBTpic.twitter.com/JAEzQdsMz0,https://twitter.com/BarackObama/status/538014758465978368,5041,15765,https://pbs.twimg.com/media/B3dpklbIIAASTRn.jpg,,Thankful. .twitter.com/JAEzQdsMz0,[],['TBTpic']
2525,2014-11-28 07:47:00,https://twitter.com/BarackObama,Be thankful for your health—but be smart about your future. #GetCovered now: http://ofa.bo/g1jl ,https://twitter.com/BarackObama/status/538358535797870592,743,1373,,,Be thankful for your health—but be smart about your future. now:,[],['GetCovered']
2524,2014-11-28 09:22:00,https://twitter.com/BarackObama,Jeff is the entrepreneur he always dreamed he’d be—because of health care reform. Read more: http://ofa.bo/r1mS  #ThisIsWhy,https://twitter.com/BarackObama/status/538382398481006594,348,780,,,Jeff is the entrepreneur he always dreamed he’d be—because of health care reform. Read more:,[],['ThisIsWhy']
2523,2014-11-28 10:48:00,https://twitter.com/BarackObama,The most important marketplace open today: http://ofa.bo/r1mT  #GetCovered,https://twitter.com/BarackObama/status/538404055463501824,410,867,,,The most important marketplace open today:,[],['GetCovered']
2522,2014-11-29 07:36:00,https://twitter.com/BarackObama,There's no better time to be thankful for your health––but make sure you're prepared for anything: http://ofa.bo/a1mE  #GetCovered,https://twitter.com/BarackObama/status/538718242441678848,617,1266,,,There's no better time to be thankful for your health––but make sure you're prepared for anything:,[],['GetCovered']
2521,2014-11-29 08:51:00,https://twitter.com/BarackObama,Make sure everyone in your life who needs it knows the health care marketplace is open again: http://ofa.bo/p1sm  #GetCovered,https://twitter.com/BarackObama/status/538736977764687872,671,1172,,,Make sure everyone in your life who needs it knows the health care marketplace is open again:,[],['GetCovered']
2520,2014-11-29 10:06:00,https://twitter.com/BarackObama,Check this off your to-do list: Find quality affordable health care. http://ofa.bo/c1jk  #GetCoveredpic.twitter.com/vlHa9lBvQl,https://twitter.com/BarackObama/status/538755896063832064,543,1049,https://pbs.twimg.com/media/B3oLod_IAAE1H7j.png,,Check this off your to-do list: Find quality affordable health care. .twitter.com/vlHa9lBvQl,[],['GetCoveredpic']
2519,2014-12-01 08:30:00,https://twitter.com/BarackObama,Check out the offers on this marketplace today: http://ofa.bo/b1pG  #GetCoveredpic.twitter.com/UQY0rlUNR7,https://twitter.com/BarackObama/status/539456568039706624,364,723,https://pbs.twimg.com/media/B3yI48vCYAE7HEm.png,,Check out the offers on this marketplace today: .twitter.com/UQY0rlUNR7,[],['GetCoveredpic']
2518,2014-12-01 10:08:00,https://twitter.com/BarackObama,Now accepting applications: @OFA is running a specialized program to train grassroots organizers of all levels.http://ofa.bo/q1oH ,https://twitter.com/BarackObama/status/539481126637539330,376,750,,,Now accepting applications: is running a specialized program to train grassroots organizers of all levels.,['OFA'],[]
2517,2014-12-01 12:58:00,https://twitter.com/BarackObama,President Obama is taking a big step towards fixing our broken immigration system. Stand up for #ImmigrationAction: http://ofa.bo/e1m9 ,https://twitter.com/BarackObama/status/539523835700076544,709,1213,,,President Obama is taking a big step towards fixing our broken immigration system. Stand up for :,[],['ImmigrationAction']
2516,2014-12-01 16:45:00,https://twitter.com/BarackObama,Let's recommit ourselves to achieving an AIDS-free generation in our lifetimes. —President Obama http://ofa.bo/r1pa  #WorldAIDSDay,https://twitter.com/BarackObama/status/539581024620265473,1119,1588,,,Let's recommit ourselves to achieving an AIDS-free generation in our lifetimes. —President Obama,[],['WorldAIDSDay']
2515,2014-12-02 08:34:00,https://twitter.com/BarackObama,Getting covered is easier than you think: http://ofa.bo/c1lx ,https://twitter.com/BarackObama/status/539819841788465153,303,748,,,Getting covered is easier than you think:,[],[]
2514,2014-12-02 10:25:00,https://twitter.com/BarackObama,Make history in your community: http://ofa.bo/h1oj pic.twitter.com/M4dFfYaXaI,https://twitter.com/BarackObama/status/539847944455716864,5499,1203,https://pbs.twimg.com/media/B33s2DKCQAACi3S.png,,Make history in your community: pic.twitter.com/M4dFfYaXaI,[],[]
2513,2014-12-02 13:21:00,https://twitter.com/BarackObama,Don't wait to #GetCovered. Check out your options today: http://ofa.bo/h1om ,https://twitter.com/BarackObama/status/539892164063264768,296,656,,,Don't wait to . Check out your options today:,[],['GetCovered']
2512,2014-12-02 13:56:00,https://twitter.com/BarackObama,WATCH: President Obama is discussing progress in the fight against Ebola. http://ofa.bo/h1on ,https://twitter.com/BarackObama/status/539900864731688960,362,833,,,WATCH: President Obama is discussing progress in the fight against Ebola.,[],[]
2511,2014-12-03 08:34:00,https://twitter.com/BarackObama,LIVE: President Obama is speaking about the economy. Tune in: http://ofa.bo/q1pK ,https://twitter.com/BarackObama/status/540182218862108672,323,630,,,LIVE: President Obama is speaking about the economy. Tune in:,[],[]
2510,2014-12-03 10:13:00,https://twitter.com/BarackObama,Have you checked your options yet? #GetCovered: http://ofa.bo/b1qs ,https://twitter.com/BarackObama/status/540207289144070144,258,554,,,Have you checked your options yet? :,[],['GetCovered']
2509,2014-12-03 11:20:00,https://twitter.com/BarackObama,Big news: More than 200 U.S. companies are supporting the President's plan to cut carbon pollution from power plants.http://ofa.bo/c1nN ,https://twitter.com/BarackObama/status/540224048274231296,857,1247,,,Big news: More than 200 U.S. companies are supporting the President's plan to cut carbon pollution from power plants.,[],[]
2508,2014-12-03 12:26:00,https://twitter.com/BarackObama,Be prepared. http://ofa.bo/f1pv  #BuyNowSaveLaterpic.twitter.com/GhCeZcoQPd,https://twitter.com/BarackObama/status/540240628064346112,349,622,https://pbs.twimg.com/media/B39R_OfCMAAfIPh.png,,Be prepared. .twitter.com/GhCeZcoQPd,[],['BuyNowSaveLaterpic']
2507,2014-12-03 13:39:00,https://twitter.com/BarackObama,WATCH: President Obama is speaking at the 2014 White House Tribal Nations Conference. http://ofa.bo/d1mP ,https://twitter.com/BarackObama/status/540258928848695296,325,618,,,WATCH: President Obama is speaking at the 2014 White House Tribal Nations Conference.,[],[]
2506,2014-12-03 14:57:00,https://twitter.com/BarackObama,Read the President's latest op-ed on why he acted on immigration: http://ofa.bo/b1qv  #ImmigrationAction,https://twitter.com/BarackObama/status/540278758079750144,2159,814,,,Read the President's latest op-ed on why he acted on immigration:,[],['ImmigrationAction']
2505,2014-12-04 08:00:00,https://twitter.com/BarackObama,You've got options. Take a look: http://ofa.bo/q1qQ  #GetCovered #StayCovered,https://twitter.com/BarackObama/status/540536216295186432,252,618,,,You've got options. Take a look:,[],"['GetCovered', 'StayCovered']"
2504,2014-12-04 09:36:00,https://twitter.com/BarackObama,A first-class opportunity for anybody wanting to sharpen their grassroots organizing skills:http://ofa.bo/q1qR ,https://twitter.com/BarackObama/status/540560184066584576,360,838,,,A first-class opportunity for anybody wanting to sharpen their grassroots organizing skills:,[],[]
2503,2014-12-04 13:57:00,https://twitter.com/BarackObama,The House just voted to make our broken immigration system worse not better. It's time for comprehensive solutions. #NoMoreGames,https://twitter.com/BarackObama/status/540626056651079680,1189,1739,,,The House just voted to make our broken immigration system worse not better. It's time for comprehensive solutions.,[],['NoMoreGames']
2502,2014-12-04 14:35:00,https://twitter.com/BarackObama,LIVE: Celebrate the start of the holiday season by watching the National Christmas Tree lighting at the @WhiteHouse. http://ofa.bo/t1qz ,https://twitter.com/BarackObama/status/540635643798253568,424,1012,,,LIVE: Celebrate the start of the holiday season by watching the National Christmas Tree lighting at the .,['WhiteHouse'],[]
2501,2014-12-04 15:34:00,https://twitter.com/BarackObama,Instead of votes that make our broken immigration system worse we need solutions. Say you're tired of the games: http://ofa.bo/i1qe ,https://twitter.com/BarackObama/status/540650495887433728,784,1231,,,Instead of votes that make our broken immigration system worse we need solutions. Say you're tired of the games:,[],[]
2500,2014-12-04 16:53:00,https://twitter.com/BarackObama,Retweet if you want to see solutions not political games. #NoMoreGamespic.twitter.com/7snjlDckbO,https://twitter.com/BarackObama/status/540670313718382592,2865,1898,https://pbs.twimg.com/media/B4DYyPfIYAEKR3n.png,,Retweet if you want to see solutions not political games. .twitter.com/7snjlDckbO,[],['NoMoreGamespic']
2499,2014-12-05 08:08:00,https://twitter.com/BarackObama,Our economy added 321000 jobs in November the most in nearly three years: http://ofa.bo/c1o1  #ActOnJobs,https://twitter.com/BarackObama/status/540900496152621056,856,1393,,,Our economy added 321000 jobs in November the most in nearly three years:,[],['ActOnJobs']
2498,2014-12-05 11:14:00,https://twitter.com/BarackObama,Our economy has created 2.65 million jobs so far this year higher than any full year since the late 1990s.pic.twitter.com/VvudRp9tlh,https://twitter.com/BarackObama/status/540947328148832256,1877,2276,https://pbs.twimg.com/media/B4HUuj9CYAAgSsZ.png,,Our economy has created 2.65 million jobs so far this year higher than any full year since the late 1990s.pic.twitter.com/VvudRp9tlh,[],[]
2497,2014-12-05 12:48:00,https://twitter.com/BarackObama,The Clean Air Act has been improving air quality for over 40 years—read what @GinaEPA wrote about proposed updates:http://ofa.bo/a1qm ,https://twitter.com/BarackObama/status/540970874795327488,405,818,,,The Clean Air Act has been improving air quality for over 40 years—read what wrote about proposed updates:,['GinaEPA'],[]
2496,2014-12-05 14:17:00,https://twitter.com/BarackObama,The President proposed new standards for smog-forming pollution. Add your name to fight for cleaner air: http://ofa.bo/a1qn ,https://twitter.com/BarackObama/status/540993384597311488,452,905,,,The President proposed new standards for smog-forming pollution. Add your name to fight for cleaner air:,[],[]
2495,2014-12-05 15:46:00,https://twitter.com/BarackObama,In just the first two weeks of enrollment 1.5 million Americans applied for affordable health coverage:http://ofa.bo/b1sZ ,https://twitter.com/BarackObama/status/541015688609927168,737,1435,,,In just the first two weeks of enrollment 1.5 million Americans applied for affordable health coverage:,[],[]
2494,2014-12-06 09:00:00,https://twitter.com/BarackObama,Watch the weekly address: We're making real economic progress—but we have to keep it up. http://ofa.bo/q1si ,https://twitter.com/BarackObama/status/541275917524672512,388,874,,,Watch the weekly address: We're making real economic progress—but we have to keep it up.,[],[]
2493,2014-12-06 13:19:00,https://twitter.com/BarackObama,We still have a lot of work to do together. But we have real tangible evidence of our progress. —President Obamahttp://ofa.bo/q1si ,https://twitter.com/BarackObama/status/541341183612813312,719,1332,,,We still have a lot of work to do together. But we have real tangible evidence of our progress. —President Obama,[],[]
2492,2014-12-06 14:46:00,https://twitter.com/BarackObama,ICYMI: 57 months of job growth = the longest streak on record. Read more:http://ofa.bo/e1rG ,https://twitter.com/BarackObama/status/541363067863707648,1058,1723,,,ICYMI: 57 months of job growth = the longest streak on record. Read more:,[],[]
